SKU \ QTY,QTY,Cost,Date,Supplier,Invoice
OEM5078930AA,0.0,9.139214,2021-11-08,Autometro,
UPRSC226,0.0,6.299214,2021-11-08,Autometro,
WLKSC103,2.0,5.529214,2021-11-08,Autometro,
GRTSLS461,0.0,4.739214,2021-11-08,Autometro,
GRTSLS208,0.0,5.429214,2021-11-08,Autometro,
UPR5066882AA,0.0,6.379214,2021-11-08,Autometro,
ENTTH189,0.0,8.139214,2021-11-08,Autometro,
UPRTS334,2.0,4.019214,2021-11-08,Autometro,
OEM52079881,0.0,8.459214,2021-11-08,Autometro,
VARTS633,0.0,2.199214,2021-11-08,Autometro,
STKPC644,0.0,3.469214,2021-11-08,Autometro,
OEMAX75,1.0,4.179214,2021-11-08,Autometro,
UPR2841,0.0,8.089214,2021-11-08,Autometro,
OEMA5420,0.0,23.249214,2021-11-08,Autometro,
ENT3170,0.0,24.399214,2021-11-08,Autometro,
DEA2949,0.0,9.779214,2021-11-08,Autometro,
EGLA5525I,0.0,11.139214,2021-11-08,Autometro,
DEA2948,0.0,8.559214,2021-11-08,Autometro,
VAR5166925AB,0.0,7.979214,2021-11-08,Autometro,
VAR5179360AA,0.0,21.289214,2021-11-08,Autometro,
VAR68148342AA,0.0,10.279214,2021-11-08,Autometro,
VAR5066780AA,0.0,4.629214,2021-11-08,Autometro,
OEM5175668AA,0.0,5.999214,2021-11-08,Autometro,
MAR52101278AB,0.0,4.469214,2021-11-08,Autometro,
VAR52101277AA,0.0,1.819214,2021-11-08,Autometro,
MDA30-09-988,0.0,4.239214,2021-11-08,Autometro,
OEM10-ECO067,0.0,11.409214,2021-11-08,Autometro,
ASH10-ECO021,4.0,2.429214,2021-11-08,Autometro,
UPRCA9895,0.0,4.069214,2021-11-08,Autometro,
ASHCA8817,2.0,2.919214,2021-11-08,Autometro,
WIXFT1146,0.0,6.209214,2021-11-08,Autometro,
WINCF10370,0.0,3.259214,2021-11-08,Autometro,
ENT5018056AC,0.0,47.929214,2021-11-08,Autometro,
VAR68211440AC,1.0,14.659214,2021-11-08,Autometro,
VAR51793,0.0,43.929214,2021-11-08,Autometro,
VAR68148362AA,0.0,6.109214,2021-11-08,Autometro,
VMO5066901AA,0.0,11.279214,2021-11-08,Autometro,
OEM53013672AE,0.0,90.859214,2021-11-08,Autometro,
GAT22625,0.0,13.479214,2021-11-08,Autometro,
VMO5069143AB,0.0,5.779214,2021-11-08,Autometro,
VAR52089501HD,0.0,45.079214,2021-11-08,Autometro,
VARLIFTKITWK,1.0,70.649214,2021-11-08,Autometro,
VARLIFTKIT3-6P,0.0,25.069214,2021-11-08,Autometro,
DEA905972,0.0,5.719214,2021-11-08,Autometro,
GAT31118,0.0,6.119214,2021-11-08,Autometro,
OEM4792867AB,0.0,5.169214,2021-11-08,Autometro,
ENT9446,0.0,4.699214,2021-11-08,Autometro,
ENE10W40-4L,0.0,12.859214,2021-11-08,Autometro,
ENE5W304L,0.0,21.729214,2021-11-08,Autometro,
VAR75W140,0.0,6.129214,2021-11-08,Autometro,
OEMATF+4,0.0,3.659214,2021-11-08,Autometro,
OEM4318060AD,0.0,6.949214,2021-11-08,Autometro,
OEM5016796AC,0.0,12.769214,2021-11-08,Autometro,
VAR800722,0.0,4.839214,2021-11-08,Autometro,
DOR300313,0.0,15.169214,2021-11-08,Autometro,
MAR20756714,1.0,46.849214,2021-11-08,Autometro,
ENT52089301AA,1.0,42.859214,2021-11-08,Autometro,
MAR52060171AE,0.0,33.839214,2021-11-08,Autometro,
MAR21-5439,0.0,40.559214,2021-11-08,Autometro,
MAR21-5223,0.0,39.379214,2021-11-08,Autometro,
MAR52088712AA,0.0,32.219214,2021-11-08,Autometro,
VMO5072447AB,0.0,106.639214,2021-11-08,Autometro,
CAF4863737,2.0,5.199214,2021-11-08,Autometro,
CAF5080422AA,0.0,6.109214,2021-11-08,Autometro,
UPR39072,0.0,12.909214,2021-11-08,Autometro,
VMO5066756AA,0.0,17.999214,2021-11-08,Autometro,
NAT710480,0.0,9.049214,2021-11-08,Autometro,
MAR4743044AA,0.0,2.799214,2021-11-08,Autometro,
SES911278,1.0,18.149214,2021-11-08,Autometro,
OEM72367,0.0,38.729214,2021-11-08,Autometro,
RNC52088251AB,0.0,34.859214,2021-11-08,Autometro,
UPRSG214021,0.0,6.799214,2021-11-08,Autometro,
STK4894554AC,0.0,4.229214,2021-11-08,Autometro,
STKSG414043,0.0,3.159214,2021-11-08,Autometro,
VARSP511425,0.0,7.819214,2021-11-08,Autometro,
UPRK8953,0.0,4.599214,2021-11-08,Autometro,
STKK80258,0.0,2.999214,2021-11-08,Autometro,
UPRK7433,0.0,4.569214,2021-11-08,Autometro,
UPR425270,0.0,33.739214,2021-11-08,Autometro,
UPRDS1452S,1.0,9.579214,2021-11-08,Autometro,
UPREV406,1.0,3.419214,2021-11-08,Autometro,
UPREV404,0.0,5.069214,2021-11-08,Autometro,
AYDEV80645,0.0,3.739214,2021-11-08,Autometro,
UPREV402,1.0,3.629214,2021-11-08,Autometro,
UPRK6365,0.0,7.069214,2021-11-08,Autometro,
ENTRK660669,1.0,24.959214,2021-11-08,Autometro,
UPR741823,0.0,22.089214,2021-11-08,Autometro,
MAR68078306AA,1.0,3.219214,2021-11-08,Autometro,
MAR5139836AB,0.0,3.219214,2021-11-08,Autometro,
ACEDR39,2.0,5.02,2021-11-25,Autometro,
ACEUF270,2.0,6.989214,2021-11-25,Autometro,
AEX3145,1.0,28.120836,2021-11-25,Autometro,
AYD5090110AA,0.0,14.19,2021-11-25,Autometro,
AYD52114354AA-B,0.0,8.438861,2021-11-25,Autometro,
AYDCA3002AL,0.0,8.835677,2021-11-25,Autometro,
AYDDS1235,1.0,10.98,2021-11-25,Autometro,
AYDK200161,0.0,1.642927,2021-11-25,Autometro,
AYDK500063,4.0,1.4,2021-11-25,Autometro,
AYDK500250,0.0,4.042927,2021-11-25,Autometro,
AYDK620177,1.0,12.785677,2021-11-25,Autometro,
AYDK620665,0.0,6.708861,2021-11-25,Autometro,
AYDK620666,0.0,6.708861,2021-11-25,Autometro,
AYDK80263,0.0,2.9,2021-11-25,Autometro,
AYDK80629,0.0,3.929214,2021-11-25,Autometro,
AYDMS40894,1.0,1.473942,2021-11-25,Autometro,
ANO3186A,0.0,29.8,2021-11-25,Autometro,
ASH10-ECO021,1.0,2.429214,2021-11-25,Autometro,
ASH10-ECO053,1.0,1.87762,2021-11-25,Autometro,
ASH20-09-910,2.0,2.792927,2021-11-25,Autometro,
ASH32290,0.0,10.59,2021-11-25,Autometro,
ASH4726067AA,2.0,12.603942,2021-11-25,Autometro,
ASH4796016,0.0,11.76705,2021-11-25,Autometro,
ASH5085822AB,1.0,8.878257,2021-11-25,Autometro,
ASH5109514AB,0.0,3.68,2021-11-25,Autometro,
ASH71572,0.0,15.24,2021-11-25,Autometro,
ASH92-00-002,0.0,41.23,2021-11-25,Autometro,
ASHAW7156,1.0,9.08762,2021-11-25,Autometro,
ASHB761,0.0,9.13,2021-11-25,Autometro,
ASHB941,1.0,10.61696,2021-11-25,Autometro,
ASHCA7440,1.0,2.47696,2021-11-25,Autometro,
ASHCA8817,1.0,2.919214,2021-11-25,Autometro,
ASHCF9597OG,1.0,5.67,2021-11-25,Autometro,
ASHD1058,0.0,9.968861,2021-11-25,Autometro,
ASHD1273,1.0,7.43,2021-11-25,Autometro,
ASHD1274,0.0,10.09,2021-11-25,Autometro,
ASHES3537,0.0,4.18762,2021-11-25,Autometro,
ASHFT1039,0.0,5.258861,2021-11-25,Autometro,
ASHPA1056,0.0,15.378861,2021-11-25,Autometro,
ASHUF198,0.0,6.349627,2021-11-25,Autometro,
ASHUF305,0.0,19.99,2021-11-25,Autometro,
AUL7440,9.0,2.89,2021-11-25,Autometro,
BGA5066957AC,1.0,10.36,2021-11-25,Autometro,
BGATBK465,0.0,33.518861,2021-11-25,Autometro,
BHR5080258AA,0.0,0.0,2021-11-25,Autometro,
CAF5003567AA,1.0,4.76762,2021-11-25,Autometro,
CARH5781Q,0.0,6.16762,2021-11-25,Autometro,
CARH7306,2.0,11.230836,2021-11-25,Autometro,
CARH7353,0.0,20.292927,2021-11-25,Autometro,
CEN7718,1.0,7.19696,2021-11-25,Autometro,
CRO5012827AA,0.0,9.25,2021-11-25,Autometro,
CRO5105309AB,0.0,0.0,2021-11-25,Autometro,
CRO52070339AB,0.0,6.675677,2021-11-25,Autometro,
DAY4861630AA,0.0,42.49,2021-11-25,Autometro,
DEA2793I,0.0,2.17,2021-11-25,Autometro,
DEA2927,1.0,6.49,2021-11-25,Autometro,
DEA2948,0.0,8.559214,2021-11-25,Autometro,
DEN447150-0620,1.0,33.25762,2021-11-25,Autometro,
DMPPG1160,0.0,28.94,2021-11-25,Autometro,
DOR14044,0.0,16.83762,2021-11-25,Autometro,
DOR300309,0.0,0.0,2021-11-25,Autometro,
DOR300313,0.0,15.169214,2021-11-25,Autometro,
DOR924411,1.0,0.0,2021-11-25,Autometro,
DSP52123612AFF,0.0,26.13,2021-11-25,Autometro,
EDE7910,0.0,10.73762,2021-11-25,Autometro,
EGL905969,0.0,5.21696,2021-11-25,Autometro,
EGL935601,0.0,11.074,2021-11-25,Autometro,
EGLA5525I,0.0,11.139214,2021-11-25,Autometro,
ENE10W40-1L,1.0,2.98762,2021-11-25,Autometro,
ENT264205,1.0,15.96696,2021-11-25,Autometro,
ENT38006,1.0,6.513942,2021-11-25,Autometro,
ENT4589606AA,1.0,4.55,2021-11-25,Autometro,
ENT4656465AD,0.0,11.683942,2021-11-25,Autometro,
ENT4670292AF,1.0,8.893942,2021-11-25,Autometro,
ENT4894554AB,0.0,3.37,2021-11-25,Autometro,
ENT5011260AA,0.0,39.57,2021-11-25,Autometro,
ENT5093180AA,2.0,23.779214,2021-11-25,Autometro,
ENT5093181AA,2.0,25.109214,2021-11-25,Autometro,
ENT5105271AA,2.0,7.852927,2021-11-25,Autometro,
ENT5109514AB,2.0,7.83,2021-11-25,Autometro,
ENT513159,2.0,23.43696,2021-11-25,Autometro,
ENT5143703AA,1.0,22.69696,2021-11-25,Autometro,
ENT5179360AB,0.0,23.483942,2021-11-25,Autometro,
ENT52000507,0.0,7.228257,2021-11-25,Autometro,
ENT52088355AB,1.0,14.25,2021-11-25,Autometro,
ENT52088425,0.0,3.942927,2021-11-25,Autometro,
ENT52089301AA,2.0,42.859214,2021-11-25,Autometro,
ENT52123612AFF,0.0,20.14762,2021-11-25,Autometro,
ENT55116882AA,0.0,21.54,2021-11-25,Autometro,
ENT68030654AA,0.0,18.58,2021-11-25,Autometro,
ENT68211933AB,0.0,0.0,2021-11-25,Autometro,
ENT93024,2.0,31.813942,2021-11-25,Autometro,
ENT93069,1.0,27.58,2021-11-25,Autometro,
ENT932302,1.0,15.49762,2021-11-25,Autometro,
ENTA5420,0.0,15.819627,2021-11-25,Autometro,
ENTK500063,1.0,0.0,2021-11-25,Autometro,
ENTK620666,0.0,10.59,2021-11-25,Autometro,
ENTPA1056,0.0,16.37,2021-11-25,Autometro,
ENTSG739,0.0,12.15762,2021-11-25,Autometro,
ENTTH189,1.0,8.139214,2021-11-25,Autometro,
FEB610547,2.0,3.24762,2021-11-25,Autometro,
GRTAS201,1.0,13.07696,2021-11-25,Autometro,
GRTFD175,0.0,6.483097,2021-11-25,Autometro,
GRTFD177,0.0,5.632927,2021-11-25,Autometro,
GRTFD316,0.0,1.482927,2021-11-25,Autometro,
GRTJH229,1.0,19.74,2021-11-25,Autometro,
GRTPS317,0.0,10.65,2021-11-25,Autometro,
GRTTX81,0.0,4.34,2021-11-25,Autometro,
GRTUS521,0.0,10.372927,2021-11-25,Autometro,
MAR21-5223,0.0,39.379214,2021-11-25,Autometro,
MAR4743044AA,0.0,2.799214,2021-11-25,Autometro,
MAR5142601AA,0.0,11.818257,2021-11-25,Autometro,
MAR52060171AE,1.0,33.839214,2021-11-25,Autometro,
MAR52124461AB,0.0,42.478257,2021-11-25,Autometro,
MAR68028074AA,0.0,8.802927,2021-11-25,Autometro,
MAR68253457AA,0.0,9.025677,2021-11-25,Autometro,
MAR92090,0.0,31.91762,2021-11-25,Autometro,
MAR92091,1.0,0.0,2021-11-25,Autometro,
MARALS1133,0.0,0.0,2021-11-25,Autometro,
MARB1019,0.0,2.8,2021-11-25,Autometro,
MARBH382322,1.0,24.133097,2021-11-25,Autometro,
MARBH382366,1.0,0.0,2021-11-25,Autometro,
MARBH382367,1.0,9.54,2021-11-25,Autometro,
MARES3475,0.0,8.25,2021-11-25,Autometro,
MARK7350,0.0,2.085677,2021-11-25,Autometro,
MARSG314048,7.0,2.24696,2021-11-25,Autometro,
MDA30-09-988,0.0,3.6,2021-11-25,Autometro,
MDA68239573AA,0.0,102.585677,2021-11-25,Autometro,
MYL38082,1.0,0.0,2021-11-25,Autometro,
MYLK060966,1.0,10.05696,2021-11-25,Autometro,
MOP68210151AB,0.0,48.44,2021-11-25,Autometro,
MTRADDIT,0.0,5.412927,2021-11-25,Autometro,
MTRMERCONLV,6.0,4.24,2021-11-25,Autometro,
NAT6408,1.0,13.88,2021-11-25,Autometro,
NET53006,0.0,21.433942,2021-11-25,Autometro,
NET53044,0.0,19.929214,2021-11-25,Autometro,
NET5386,2.0,0.0,2021-11-25,Autometro,
OEM1AH27BD1AB,1.0,7.748861,2021-11-25,Autometro,
OEM1BG391J3AA,1.0,23.98,2021-11-25,Autometro,
OEM4641921AD,0.0,112.61696,2021-11-25,Autometro,
OEM4668725AE,0.0,166.463942,2021-11-25,Autometro,
OEM4721420AC,0.0,31.12,2021-11-25,Autometro,
OEM4779201AA,0.0,13.79762,2021-11-25,Autometro,
OEM4892121AA,0.0,3.118257,2021-11-25,Autometro,
OEM5078930AA,0.0,9.139214,2021-11-25,Autometro,
OEM5149065AA,0.0,45.542927,2021-11-25,Autometro,
OEM5154667AC,1.0,12.2,2021-11-25,Autometro,
OEM5160308AA,2.0,14.578861,2021-11-25,Autometro,
OEM5183952AF,0.0,72.66762,2021-11-25,Autometro,
OEM5191297AA,0.0,22.26,2021-11-25,Autometro,
OEM5191298AA,0.0,0.0,2021-11-25,Autometro,
OEM52090432AC,0.0,14.789214,2021-11-25,Autometro,
OEM52114377AC,1.0,11.07696,2021-11-25,Autometro,
OEM5273729AB,1.0,27.71,2021-11-25,Autometro,
OEM5293163AA,4.0,25.01,2021-11-25,Autometro,
OEM53013592AC,0.0,3.49,2021-11-25,Autometro,
OEM5FS40TL2AB,1.0,12.788861,2021-11-25,Autometro,
OEM5W20,0.0,3.358861,2021-11-25,Autometro,
OEM5W30,0.0,3.262927,2021-11-25,Autometro,
OEM68003217AE,0.0,47.74,2021-11-25,Autometro,
OEM68020255AB,2.0,11.45696,2021-11-25,Autometro,
OEM68020552AA,0.0,111.05762,2021-11-25,Autometro,
OEM68043087AA,0.0,104.872927,2021-11-25,Autometro,
OEM68218930AB,0.0,7.07696,2021-11-25,Autometro,
OEM68493358AA,0.0,11.14762,2021-11-25,Autometro,
OEM735712383,0.0,41.9,2021-11-25,Autometro,
OEM75W140,0.0,20.49,2021-11-25,Autometro,
OEM82208300,0.0,28.51696,2021-11-25,Autometro,
OEMA5420,0.0,23.249214,2021-11-25,Autometro,
OEMAS217,1.0,17.98,2021-11-25,Autometro,
OEMATF+45L,0.0,16.625677,2021-11-25,Autometro,
OEMFT1222,0.0,11.993355,2021-11-25,Autometro,
OTPK80830,2.0,0.83,2021-11-25,Autometro,
PMS3604,0.0,2.35762,2021-11-25,Autometro,
PRC365,0.0,10.553942,2021-11-25,Autometro,
PRC534G,1.0,6.5,2021-11-25,Autometro,
PRE8660S,0.0,1.285677,2021-11-25,Autometro,
PRIFT1206,1.0,6.91,2021-11-25,Autometro,
PRNCA3901,1.0,3.19,2021-11-25,Autometro,
RNCG63425,0.0,31.07,2021-11-25,Autometro,
SES71377,0.0,10.34,2021-11-25,Autometro,
SESG63829,0.0,14.42,2021-11-25,Autometro,
SKV513177,0.0,25.43,2021-11-25,Autometro,
SMPRU352,0.0,9.84,2021-11-25,Autometro,
STA14119,0.0,5.612927,2021-11-25,Autometro,
STDDS357,0.0,0.0,2021-11-25,Autometro,
STDES3579,1.0,0.0,2021-11-25,Autometro,
STK52088355AB,0.0,14.079214,2021-11-25,Autometro,
STKALS2084,0.0,7.945677,2021-11-25,Autometro,
STKK80258,0.0,2.86762,2021-11-25,Autometro,
TPO512301,0.0,21.639214,2021-11-25,Autometro,
TPO513087,2.0,17.12,2021-11-25,Autometro,
TPO513176,0.0,23.070836,2021-11-25,Autometro,
TPO515073,0.0,21.16,2021-11-25,Autometro,
TPO515096,0.0,21.16,2021-11-25,Autometro,
TPO56044672AA,1.0,11.86,2021-11-25,Autometro,
UPR38176,1.0,17.43,2021-11-25,Autometro,
UPR39072,2.0,12.909214,2021-11-25,Autometro,
UPR425270,0.0,33.739214,2021-11-25,Autometro,
UPR4656465AD,0.0,6.609214,2021-11-25,Autometro,
UPR52088217AB,0.0,9.03,2021-11-25,Autometro,
UPRAC166,1.0,4.63,2021-11-25,Autometro,
UPRAC176,0.0,6.409627,2021-11-25,Autometro,
UPRAC543,0.0,6.929214,2021-11-25,Autometro,
UPRALS2113,1.0,10.79,2021-11-25,Autometro,
UPRCA3002AR,0.0,4.11,2021-11-25,Autometro,
UPRES3181,1.0,2.95,2021-11-25,Autometro,
UPRES3578,1.0,6.94,2021-11-25,Autometro,
UPRES3586,0.0,4.298861,2021-11-25,Autometro,
UPRES3675,2.0,6.6,2021-11-25,Autometro,
UPREV80782,4.0,2.18,2021-11-25,Autometro,
UPRK500109,0.0,3.32,2021-11-25,Autometro,
UPRK5289,1.0,4.14,2021-11-25,Autometro,
UPRK7275,1.0,3.125677,2021-11-25,Autometro,
UPRK7411,1.0,3.56,2021-11-25,Autometro,
UPRK750552,0.0,5.49762,2021-11-25,Autometro,
UPRK80082,1.0,3.475677,2021-11-25,Autometro,
UPRK80196,1.0,4.435677,2021-11-25,Autometro,
UPRK80629,1.0,4.28762,2021-11-25,Autometro,
UPRPC244,1.0,7.06,2021-11-25,Autometro,
UPRRU571,0.0,9.44,2021-11-25,Autometro,
UPRSC226,0.0,6.299214,2021-11-25,Autometro,
UPRTS334,2.0,4.019214,2021-11-25,Autometro,
USM22151,1.0,40.039214,2021-11-25,Autometro,
USMAW4060,0.0,27.08,2021-11-25,Autometro,
VAR38082,1.0,4.15,2021-11-25,Autometro,
VAR4228564,3.0,1.08762,2021-11-25,Autometro,
VAR4684756AB,0.0,4.429214,2021-11-25,Autometro,
VAR4684758AB,0.0,5.23,2021-11-25,Autometro,
VAR4721312AF,0.0,4.478257,2021-11-25,Autometro,
VAR4721420AC,0.0,3.34696,2021-11-25,Autometro,
VAR4782561AE,0.0,14.952927,2021-11-25,Autometro,
VAR5006089AA,0.0,1.88762,2021-11-25,Autometro,
VAR5006124AB,2.0,1.74,2021-11-25,Autometro,
VAR5066780AA,0.0,4.629214,2021-11-25,Autometro,
VAR5066882AA,0.0,4.98,2021-11-25,Autometro,
VAR5066901AA,0.0,5.242927,2021-11-25,Autometro,
VAR5080146AA,0.0,7.3,2021-11-25,Autometro,
VAR5096236AA,1.0,5.93,2021-11-25,Autometro,
VAR5119,0.0,14.059214,2021-11-25,Autometro,
VAR513058KIT,0.0,8.058257,2021-11-25,Autometro,
VAR5140799AA,0.0,6.33762,2021-11-25,Autometro,
VAR51793,0.0,43.929214,2021-11-25,Autometro,
VAR52000503,1.0,6.97,2021-11-25,Autometro,
VAR52088273AC,0.0,0.0,2021-11-25,Autometro,
VAR52088284AE,2.0,1.958861,2021-11-25,Autometro,
VAR52089501AA,0.0,19.442927,2021-11-25,Autometro,
VAR52089516AB,0.0,2.408861,2021-11-25,Autometro,
VAR52104468PAJ,0.0,202.585677,2021-11-25,Autometro,
VAR5273382AB,0.0,19.503942,2021-11-25,Autometro,
VAR53013935AB,0.0,0.85762,2021-11-25,Autometro,
VAR53068,2.0,19.83,2021-11-25,Autometro,
VAR60-09-992,0.0,16.02,2021-11-25,Autometro,
VAR626-305,2.0,18.293942,2021-11-25,Autometro,
VAR660369,1.0,0.0,2021-11-25,Autometro,
VAR68027600AA,8.0,3.895677,2021-11-25,Autometro,
VAR68029848AA-B,0.0,22.25762,2021-11-25,Autometro,
VAR68071135AB,0.0,2.822927,2021-11-25,Autometro,
VAR68188865AA,0.0,17.73762,2021-11-25,Autometro,
VAR68192437AA,0.0,6.26,2021-11-25,Autometro,
VAR800722,0.0,4.839214,2021-11-25,Autometro,
VAR901384,2.0,3.35,2021-11-25,Autometro,
VAR906959,0.0,0.0,2021-11-25,Autometro,
VAR9676PT1,2.0,4.03,2021-11-25,Autometro,
VARA5525I,0.0,13.042927,2021-11-25,Autometro,
VARALS1123,0.0,6.39,2021-11-25,Autometro,
VARB2714,0.0,0.0,2021-11-25,Autometro,
VARB538,0.0,5.83,2021-11-25,Autometro,
VARB8305,2.0,4.38762,2021-11-25,Autometro,
VARBA9S,2.0,0.609627,2021-11-25,Autometro,
VARBT128,1.0,0.0,2021-11-25,Autometro,
VARCH2512109,2.0,7.91,2021-11-25,Autometro,
VARD1037,3.0,2.77,2021-11-25,Autometro,
VARD1326,0.0,6.47762,2021-11-25,Autometro,
VARD477,1.0,3.99,2021-11-25,Autometro,
VARD591,3.0,0.0,2021-11-25,Autometro,
VARD790,1.0,8.79,2021-11-25,Autometro,
VAREM973,0.0,4.018861,2021-11-25,Autometro,
VARES3537,0.0,4.363097,2021-11-25,Autometro,
VARES3571,1.0,4.52,2021-11-25,Autometro,
VARH1_55W,0.0,0.43,2021-11-25,Autometro,
VARH6054EC,0.0,4.233097,2021-11-25,Autometro,
VARH7299,1.0,4.62696,2021-11-25,Autometro,
VARK200171,0.0,2.758861,2021-11-25,Autometro,
VARK3166,0.0,1.60762,2021-11-25,Autometro,
VARK6292,0.0,10.01,2021-11-25,Autometro,
VARK80258,0.0,2.73,2021-11-25,Autometro,
VARK80364,1.0,1.0,2021-11-25,Autometro,
VARLIFTKIT13-6P,0.0,32.59762,2021-11-25,Autometro,
VARLIFTKIT7-5,0.0,23.958861,2021-11-25,Autometro,
VARMUST15,0.0,0.0,2021-11-25,Autometro,
VAROS30622R,1.0,2.33,2021-11-25,Autometro,
VARPC484,0.0,10.75,2021-11-25,Autometro,
VARPC748,0.0,15.54,2021-11-25,Autometro,
VARSG214021,0.0,6.21,2021-11-25,Autometro,
VARVS50339R,1.0,5.09,2021-11-25,Autometro,
VMO4720240,0.0,2.553355,2021-11-25,Autometro,
VMO4720277AA,2.0,7.628257,2021-11-25,Autometro,
VMO5066763AA,0.0,1.698861,2021-11-25,Autometro,
VMO5066926AA,0.0,0.0,2021-11-25,Autometro,
VMO5142994AA,1.0,5.93762,2021-11-25,Autometro,
VMO68002217AC,0.0,49.24762,2021-11-25,Autometro,
VMO68024410AB,1.0,38.858257,2021-11-25,Autometro,
VMO68027583AA,1.0,10.62,2021-11-25,Autometro,
WAG52128096AB,0.0,14.88,2021-11-25,Autometro,
WINCA7440,0.0,0.0,2021-11-25,Autometro,
WINCA9662,1.0,3.57,2021-11-25,Autometro,
WIXCA8817,1.0,0.0,2021-11-25,Autometro,
WIXFT1222,0.0,19.59,2021-11-25,Autometro,
WIXFT1223,1.0,11.54762,2021-11-25,Autometro,
WLKTH190,0.0,8.573355,2021-11-25,Autometro,
ENTK7391,1.0,4.977735,2021-12-21,Autometro,
UPRK7391,1.0,4.347735,2021-12-21,Autometro,
OEM5W305L,0.0,37.857735,2021-12-21,Autometro,
MAR4721808AC,1.0,12.637735,2021-12-21,Autometro,
MOP68111037AD,0.0,199.997735,2021-12-21,Autometro,
MOP68111036AD,0.0,199.997735,2021-12-21,Autometro,
WIXCA11958,0.0,8.057735,2021-12-21,Autometro,
MOP55112882AD,0.0,71.837735,2021-12-21,Autometro,
MOP55112883AD,0.0,95.577735,2021-12-21,Autometro,
ENT38006,0.0,6.757735,2021-12-21,Autometro,
UPR38113,1.0,13.707735,2021-12-21,Autometro,
OEM55157397AB,0.0,35.987735,2021-12-21,Autometro,
OEM68270496AE,0.0,102.927735,2021-12-21,Autometro,
OEM68270497AE,0.0,106.257735,2021-12-21,Autometro,
MAR5139836AB,0.0,3.307735,2021-12-21,Autometro,
VAR53013935AB,0.0,1.307735,2021-12-21,Autometro,
OEM52030387AB,0.0,15.877735,2021-12-21,Autometro,
VAR5118,0.0,15.677735,2021-12-21,Autometro,
VAR5119,0.0,14.147735,2021-12-21,Autometro,
VAR53027,0.0,17.787735,2021-12-21,Autometro,
STKD1058,0.0,10.767735,2021-12-21,Autometro,
STKD945,0.0,9.757735,2021-12-21,Autometro,
STKD967,0.0,9.787735,2021-12-21,Autometro,
OEM4779200AA,0.0,15.337735,2021-12-21,Autometro,
BBPH7306,1.0,7.507735,2021-12-21,Autometro,
CARH7323,0.0,13.597735,2021-12-21,Autometro,
VAR5137671AB,2.0,39.757735,2021-12-21,Autometro,
ENT68003699AA,1.0,18.837735,2021-12-21,Autometro,
STK80002,0.0,17.107735,2021-12-21,Autometro,
OEM5143737AA,0.0,10.517735,2021-12-21,Autometro,
ENTSB364,1.0,6.047735,2021-12-21,Autometro,
ENT52088425,0.0,3.107735,2021-12-21,Autometro,
VAR4782561AE,0.0,17.607735,2021-12-21,Autometro,
ENT52088355AB,0.0,15.977735,2021-12-21,Autometro,
VAR52088901AE,0.0,36.867735,2021-12-21,Autometro,
TRCCMS251112,1.0,28.857735,2021-12-21,Autometro,
ENTK620065,1.0,14.817735,2021-12-21,Autometro,
UPRMS251007,0.0,13.967735,2021-12-21,Autometro,
AYD5085419AC,0.0,5.127735,2021-12-21,Autometro,
DOR85193,0.0,18.067735,2021-12-21,Autometro,
OEM68090693AA,0.0,50.757735,2021-12-21,Autometro,
VMO68092350AA,0.0,72.217735,2021-12-21,Autometro,
ENT5086581AA,0.0,24.727735,2021-12-21,Autometro,
ENTPA1056,0.0,18.057735,2021-12-21,Autometro,
DSPBT09019,0.0,6.397735,2021-12-21,Autometro,
ENT53005542,1.0,98.427735,2021-12-21,Autometro,
PRC371,0.0,10.227735,2021-12-21,Autometro,
CRO52070339AB,0.0,8.247735,2021-12-21,Autometro,
NAT710068,2.0,6.927735,2021-12-21,Autometro,
AEX8835S,0.0,1.497735,2021-12-21,Autometro,
ENT541001,1.0,55.297735,2021-12-21,Autometro,
STKALS1932,0.0,5.157735,2021-12-21,Autometro,
ENTALS2248,0.0,9.707735,2021-12-21,Autometro,
STKALS252,0.0,8.637735,2021-12-21,Autometro,
UPRALS1123,1.0,9.087735,2021-12-21,Autometro,
DOR924739,0.0,46.477735,2021-12-21,Autometro,
VAR924704,0.0,11.127735,2021-12-21,Autometro,
WLKSC104,3.0,6.057735,2021-12-21,Autometro,
WLKTH189,2.0,7.697735,2021-12-21,Autometro,
STK5033320AA,0.0,11.987735,2021-12-21,Autometro,
VAR4720277AA,0.0,6.587735,2021-12-21,Autometro,
WLKPC176,1.0,6.097735,2021-12-21,Autometro,
GRTUS447,0.0,7.647735,2021-12-21,Autometro,
WLKAS201,0.0,7.057735,2021-12-21,Autometro,
MOPLICENSLAMP1R,0.0,6.727735,2021-12-21,Autometro,
RDX5HX08SZ0AB,0.0,5.477735,2021-12-21,Autometro,
OEM68088259AB,0.0,6.787735,2021-12-21,Autometro,
STKPC644,0.0,3.557735,2021-12-21,Autometro,
WLKAX49,2.0,4.717735,2021-12-21,Autometro,
OEM5149077AB,0.0,6.257735,2021-12-21,Autometro,
GRTRY330,4.0,12.547735,2021-12-21,Autometro,
MOP68105583AF,1.0,139.327735,2021-12-21,Autometro,
VMO5166925AB,1.0,76.787735,2021-12-21,Autometro,
VAR53013549AA,0.0,3.607735,2021-12-21,Autometro,
