SKU \ QTY,QTY,Cost,Date,Supplier,Invoice
VAR41138,0.0,0.519881,2020-12-03,AUTOMETRO.LV,AM11.2020
VAR5006089AA,0.0,1.889881,2020-12-03,AUTOMETRO.LV,AM11.2020
VAR4228564,0.0,1.089881,2020-12-03,AUTOMETRO.LV,AM11.2020
VARK3166,0.0,1.609881,2020-12-03,AUTOMETRO.LV,AM11.2020
UPRK3202,0.0,3.784681,2020-12-03,AUTOMETRO.LV,AM11.2020
ENTMS251007,0.0,16.189881,2020-12-03,AUTOMETRO.LV,AM11.2020
OEMATF+4,0.0,4.357344,2020-12-03,AUTOMETRO.LV,AM11.2020
OEM4891898AB,0.0,34.749881,2020-12-03,AUTOMETRO.LV,AM11.2020
VARLIFTKIT3-35P,0.0,21.129881,2020-12-03,AUTOMETRO.LV,AM11.2020
BGATBK465,0.0,33.526667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
ASHPA1056,0.0,16.566667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
VARLIFTKIT7-7,0.0,24.546667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
ENT932301BOOT,0.0,2.796667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
OEM82208300,0.0,30.046667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
PBG68065294AA,0.0,69.876667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
MAR8194205,0.0,3.286667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
MAR55136764AA,0.0,2.226667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
ANOEM3169,0.0,19.846667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
VARSUZJ1,0.0,13.358044,2020-12-21,AUTOMETRO.LV,11.2020 DPD
VAR53013935AB,0.0,0.976667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
MAR68028074AA,0.0,8.776667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
VARSB364,0.0,8.776667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
AYDES3474,0.0,5.712017,2020-12-21,AUTOMETRO.LV,11.2020 DPD
AYDES3475,0.0,5.946667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
OEM52079881,0.0,12.526667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
VAR5006089AA,0.0,2.026667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
VAR4228564,0.0,1.226667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
VAR800722,0.0,3.706667,2020-12-21,AUTOMETRO.LV,11.2020 DPD
OEM10-ECO067,0.0,10.703695,2020-12-21,AUTOMETRO.LV,11.2020 DPD
VARSB364,0.0,3.266,2020-12-23,AUTOMETRO.LV,23.12.2020
OEM4891898AB,0.0,34.36,2020-12-29,NESAKRITĪBAS,29.12.2020
AYD52114354AA-B,0.0,8.49,2020-12-29,NESAKRITĪBAS,29.12.2020
MGM932301,0.0,17.59,2021-01-07,NESAKRITĪBAS,07.01.2021
ASH512513,0.0,44.69,2021-01-11,NESAKRITĪBAS,11.01.2021 returns
VAR53013935AB,0.0,0.976667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
VAR4228564,0.0,1.226667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
VAR5006089AA,0.0,2.026667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
MGM932301,0.0,17.726667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
VARSP5110,0.0,6.283478,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
MAR68028074AA,0.0,8.776667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
MAR5072705AB,0.0,10.526667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
VARSUZJ1,0.0,13.577647,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
ANOEM3169,0.0,17.846667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
OEMPH16,0.0,5.024244,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
MAR68045469AA,0.0,11.936667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
AYDK3134/85KIT,0.0,6.236667,2021-01-27,AUTOMETRO.LV,19.01.2021DPD
A1C277560,0.0,124.83,2021-02-03,NESAKRITĪBAS,03.02.2021
DEA2948,0.0,7.19,2021-02-09,NESAKRITĪBAS,9.02.2021
WES2928,0.0,10.97664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
WES2927,0.0,9.78664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
WESEM2947,0.0,10.43664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
ANO2948,0.0,11.91664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
WES2949,0.0,11.14664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
ENT932301,0.0,12.86664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
DOR932301,0.0,28.97664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
ASHPA1056,0.0,16.718578,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VARLIFTKIT13-6P,0.0,33.479025,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
OEM53013672AE,0.0,79.59664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
PBG68065294AA,0.0,69.94664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VMO4883395AA,0.0,4.405421,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MGM932301,0.0,17.79664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
OEMPH16,0.0,5.094217,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR41138,0.0,0.72664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
UPR4656465AD,0.0,6.98259,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
AYDK3134/85KIT,0.0,6.30664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
AYD5105270AA,0.0,7.28664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
ANOEM3169,0.0,17.91664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
OEM5080482AB,0.0,20.99664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
ASHK7450A,0.0,5.551781,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR5072440AB,0.0,14.58664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VARFT1214,0.0,7.24664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
AYDES800762,0.0,4.92664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VARSUZJ1,0.0,13.64762,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR68158444AA,0.0,8.40664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR5072705AB,0.0,10.59664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR68045469AA,0.0,14.39664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR68253457AA,0.0,9.03664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VARRU352,0.0,11.771945,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR5140799AA,0.0,5.43664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
OEM5140798AA,0.0,32.62664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR52088425,0.0,1.96664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VMO68027611AA,0.0,45.215582,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
ASHAW7163,0.0,21.258177,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
DSP932306,0.0,25.889822,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
DOR932306,0.0,20.66664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
ASHES3173,0.0,4.49664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VARSB364,0.0,3.33664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
ASHES3474,0.0,7.384825,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
UPRES3475,0.0,6.01664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR5142601AA,0.0,12.00664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR5139836AB,0.0,3.17664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR52080262AA,0.0,16.83664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
UPR525118,0.0,44.442707,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR75W140,0.0,5.90664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VMO68029496AA,0.0,60.64664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VMO68092301AA,0.0,34.031669,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR5006089AA,0.0,2.09664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR4228564,0.0,1.29664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR5066768AA,0.0,33.15664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
OEMATF+4,0.0,3.725888,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR800722,0.0,4.58664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
OEM10-ECO067,0.0,10.597706,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
AYDK7411,0.0,4.62664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
OEM5016796AC,0.0,10.95664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
OEM5W20,0.0,3.441263,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR68029496AA,0.0,10.59664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VMO5142816AA,0.0,8.210226,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
DEA5525,0.0,7.45664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
VAR68032203AA,0.0,9.84664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
CAF4897159AA,0.0,4.81664,2021-02-11,AUTOMETRO.LV,11.02.2021 TNT
MAR68029496AA,0.0,10.0,2021-03-02,NESAKRITĪBAS,02.03.2021
ANOEM3169,0.0,17.32,2021-03-31,NESAKRITĪBAS,31.03.2021 wh check
MAR68031574AA,0.0,10.84566,2021-04-06,AUTOMETRO.LV,15.03.2021
MAR68158444AA,0.0,8.68566,2021-04-06,AUTOMETRO.LV,15.03.2021
MAR68253457AA,0.0,9.31566,2021-04-06,AUTOMETRO.LV,15.03.2021
STK8194205,0.0,4.41616,2021-04-06,AUTOMETRO.LV,15.03.2021
UPR901384,0.0,4.42566,2021-04-06,AUTOMETRO.LV,15.03.2021
MAR902-302,0.0,5.58566,2021-04-06,AUTOMETRO.LV,15.03.2021
OEM10-ECO067,0.0,11.016269,2021-04-06,AUTOMETRO.LV,15.03.2021
OEM4891898AB,0.0,34.978992,2021-04-06,AUTOMETRO.LV,15.03.2021
OEM5156106AF,0.0,64.67566,2021-04-06,AUTOMETRO.LV,15.03.2021
OEM82208300,0.0,28.87566,2021-04-06,AUTOMETRO.LV,15.03.2021
PBG68065294AA,0.0,70.22566,2021-04-06,AUTOMETRO.LV,15.03.2021
ENT513058,0.0,7.21566,2021-04-06,AUTOMETRO.LV,15.03.2021
UPR525118,0.0,25.53566,2021-04-06,AUTOMETRO.LV,15.03.2021
UPR55136764AA,0.0,2.57566,2021-04-06,AUTOMETRO.LV,15.03.2021
UPRK7450A,0.0,5.78566,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR5066768AA,0.0,33.43566,2021-04-06,AUTOMETRO.LV,15.03.2021
STK5080146AA,0.0,7.272453,2021-04-06,AUTOMETRO.LV,15.03.2021
ASH5086581AA,0.0,32.420856,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR5175807AA,0.0,32.29566,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR5273382AB,0.0,19.89566,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR55037730AD,0.0,11.835207,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR746259,0.0,9.68566,2021-04-06,AUTOMETRO.LV,15.03.2021
VARFT1214,0.0,7.67566,2021-04-06,AUTOMETRO.LV,15.03.2021
VARLIFTKIT13-6,0.0,28.295427,2021-04-06,AUTOMETRO.LV,15.03.2021
VARLIFTKIT13-6P,0.0,32.856808,2021-04-06,AUTOMETRO.LV,15.03.2021
VARLIFTKIT7-5,0.0,24.176799,2021-04-06,AUTOMETRO.LV,15.03.2021
VARLIFTKIT7-7,0.0,24.176799,2021-04-06,AUTOMETRO.LV,15.03.2021
VARSUZJ1,0.0,13.674297,2021-04-06,AUTOMETRO.LV,15.03.2021
WES2927,0.0,10.37566,2021-04-06,AUTOMETRO.LV,15.03.2021
WES2949,0.0,12.83566,2021-04-06,AUTOMETRO.LV,15.03.2021
WESEM2947,0.0,13.05566,2021-04-06,AUTOMETRO.LV,15.03.2021
VARA49KIT,0.0,17.87566,2021-04-06,AUTOMETRO.LV,15.03.2021
OEMATF+45L,0.0,16.912854,2021-04-06,AUTOMETRO.LV,15.03.2021
AYD52114354AA-B,0.0,7.67566,2021-04-06,AUTOMETRO.LV,15.03.2021
ANO2849,0.0,2.61566,2021-04-06,AUTOMETRO.LV,15.03.2021
ANO2948,0.0,13.96566,2021-04-06,AUTOMETRO.LV,15.03.2021
WES2948,0.0,9.35566,2021-04-06,AUTOMETRO.LV,15.03.2021
ANOEM3179,0.0,18.40566,2021-04-06,AUTOMETRO.LV,15.03.2021
ASH10-ECO067,0.0,2.95566,2021-04-06,AUTOMETRO.LV,15.03.2021
ASH5072440AB,0.0,17.485499,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR5093911AB,0.0,27.62566,2021-04-06,AUTOMETRO.LV,15.03.2021
DAYTBK465,0.0,46.94566,2021-04-06,AUTOMETRO.LV,15.03.2021
DEA2928,0.0,8.53566,2021-04-06,AUTOMETRO.LV,15.03.2021
DOR932303,0.0,29.98898,2021-04-06,AUTOMETRO.LV,15.03.2021
DSP932303,0.0,23.877175,2021-04-06,AUTOMETRO.LV,15.03.2021
DOR932306,0.0,20.94566,2021-04-06,AUTOMETRO.LV,15.03.2021
EGL3186,0.0,15.18366,2021-04-06,AUTOMETRO.LV,15.03.2021
STK932301,0.0,13.582363,2021-04-06,AUTOMETRO.LV,15.03.2021
VARPS287,0.0,2.79566,2021-04-06,AUTOMETRO.LV,15.03.2021
MAR5139836AB,0.0,3.45566,2021-04-06,AUTOMETRO.LV,15.03.2021
MAR5184651AF,0.0,6.41566,2021-04-06,AUTOMETRO.LV,15.03.2021
MAR55136764AA,0.0,2.57566,2021-04-06,AUTOMETRO.LV,15.03.2021
VARSP5110,0.0,6.632471,2021-04-06,AUTOMETRO.LV,15.03.2021
ENT5140798AA,0.0,16.24566,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR5080482AB,0.0,3.94566,2021-04-06,AUTOMETRO.LV,15.03.2021
FT1214X8KIT_IT,0.0,33.09566,2021-04-06,AUTOMETRO.LV,15.03.2021
75W140X3ADDX2_IT,0.0,28.40566,2021-04-06,AUTOMETRO.LV,15.03.2021
VARSUZJ1X2KIT_IT,0.0,26.47566,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR68027600AAX16KIT_IT,0.0,53.83566,2021-04-06,AUTOMETRO.LV,15.03.2021
41138X20KIT_IT,0.0,3.47566,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR52089501KIT_IT,0.0,28.17566,2021-04-06,AUTOMETRO.LV,15.03.2021
27CRDFPKIT_IT,0.0,24.15566,2021-04-06,AUTOMETRO.LV,15.03.2021
ES3472ES3473KIT_IT,0.0,10.47566,2021-04-06,AUTOMETRO.LV,15.03.2021
ES3474ES3475KIT_IT,0.0,11.46566,2021-04-06,AUTOMETRO.LV,15.03.2021
ES3472-5KIT_IT,0.0,14.47566,2021-04-06,AUTOMETRO.LV,15.03.2021
ACD12345982KIT_IT,0.0,14.35566,2021-04-06,AUTOMETRO.LV,15.03.2021
VAR52089516AB,0.0,1.89,2021-04-07,NESAKRITĪBAS,07.04.2021
AYD52114354AA-B,0.0,6.8,2021-04-07,NESAKRITĪBAS,07.04.2021
STK53040,0.0,24.585,2021-04-08,NESAKRITĪBAS,07.04.2021 fanteragiac
41138X20KIT_IT,0.0,2.8,2021-05-07,AUTOMETRO.LV,07.05.2021
75W140X3ADDX2_IT,0.0,26.28,2021-05-07,AUTOMETRO.LV,07.05.2021
AYD52114354AA-B,0.0,6.8,2021-05-07,AUTOMETRO.LV,07.05.2021
WES2948,0.0,12.13,2021-05-07,AUTOMETRO.LV,07.05.2021
ASH5093911AB,0.0,28.122446,2021-05-07,AUTOMETRO.LV,07.05.2021
ASHPA1056,0.0,14.859788,2021-05-07,AUTOMETRO.LV,07.05.2021
DAYTBK465,0.0,46.07,2021-05-07,AUTOMETRO.LV,07.05.2021
DOR14044,0.0,16.45,2021-05-07,AUTOMETRO.LV,07.05.2021
FT1214X8KIT_IT,0.0,32.224,2021-05-07,AUTOMETRO.LV,07.05.2021
UPRAS201,0.0,8.89,2021-05-07,AUTOMETRO.LV,07.05.2021
VARPS287,0.0,1.92,2021-05-07,AUTOMETRO.LV,07.05.2021
MAR5083288AA,0.0,13.78,2021-05-07,AUTOMETRO.LV,07.05.2021
MAR5142601AA,0.0,11.41,2021-05-07,AUTOMETRO.LV,07.05.2021
STK8194205,0.0,3.5405,2021-05-07,AUTOMETRO.LV,07.05.2021
MAR901384,0.0,3.55,2021-05-07,AUTOMETRO.LV,07.05.2021
VAR5066780KIT_IT,0.0,56.0,2021-05-07,AUTOMETRO.LV,07.05.2021
VAR52089501HD,0.0,44.44,2021-05-07,AUTOMETRO.LV,07.05.2021
DORS771,0.0,4.41,2021-05-07,AUTOMETRO.LV,07.05.2021
OEM10-ECO067,0.0,9.81,2021-05-07,AUTOMETRO.LV,07.05.2021
OEM4318060AD,0.0,0.0,2021-05-07,AUTOMETRO.LV,07.05.2021
OEM5156106AF,0.0,63.8,2021-05-07,AUTOMETRO.LV,07.05.2021
OEMATF+45L,0.0,16.037194,2021-05-07,AUTOMETRO.LV,07.05.2021
PBG68065294AA,0.0,69.35,2021-05-07,AUTOMETRO.LV,07.05.2021
UPR525118,0.0,24.66,2021-05-07,AUTOMETRO.LV,07.05.2021
VAR5080430AA,0.0,25.29,2021-05-07,AUTOMETRO.LV,07.05.2021
VAR5166925AB,0.0,7.34,2021-05-07,AUTOMETRO.LV,07.05.2021
VAR68027600AAX16KIT_IT,0.0,52.96,2021-05-07,AUTOMETRO.LV,07.05.2021
VAR68032203AA,0.0,9.25,2021-05-07,AUTOMETRO.LV,07.05.2021
VAR800722X2KIT_IT,0.0,8.3992,2021-05-07,AUTOMETRO.LV,07.05.2021
VARH6054EKIT_IT,0.0,8.08,2021-05-07,AUTOMETRO.LV,07.05.2021
72368KIT_IT,0.0,48.248449,2021-05-07,AUTOMETRO.LV,07.05.2021
CHER10BUSH_IT,0.0,10.58,2021-05-07,AUTOMETRO.LV,07.05.2021
VARSUZJ1,0.0,12.798637,2021-05-07,AUTOMETRO.LV,07.05.2021
WES2949,0.0,12.82,2021-05-07,AUTOMETRO.LV,07.05.2021
OEM68188865AA,0.0,34.677382,2021-05-14,AUTOMETRO.LV,14.05.2021 DPD
ASH5080146AA,0.0,11.965974,2021-05-14,AUTOMETRO.LV,14.05.2021 DPD
VAR5080482AB,0.0,3.071806,2021-05-14,AUTOMETRO.LV,14.05.2021 DPD
ASH5086581AA,0.0,31.55,2021-05-14,AUTOMETRO.LV,14.05.2021 DPD
VMO5093890AA,0.0,97.273143,2021-05-14,AUTOMETRO.LV,14.05.2021 DPD
VAR5140799AA,0.0,4.84,2021-05-14,AUTOMETRO.LV,14.05.2021 DPD
ANOEM3169,0.0,17.322134,2021-05-14,AUTOMETRO.LV,14.05.2021 DPD
VMO68027611AA,0.0,44.62158,2021-05-14,AUTOMETRO.LV,14.05.2021 DPD
OEM5156106AF,0.0,43.281564,2021-06-16,AUTOMETRO.LV,
OEM53013672AE,0.0,93.533434,2021-06-16,AUTOMETRO.LV,
OEM82208300,0.0,28.791564,2021-06-16,AUTOMETRO.LV,
STA10234,0.0,3.351564,2021-06-16,AUTOMETRO.LV,
VAR52080262AA,0.0,17.741564,2021-06-16,AUTOMETRO.LV,
AYD52114354AA-B,0.0,8.711564,2021-06-16,AUTOMETRO.LV,
ANO2948,0.0,13.651564,2021-06-16,AUTOMETRO.LV,
ANOEM3169,0.0,17.63943,2021-06-16,AUTOMETRO.LV,
ANOEM3179,0.0,18.106978,2021-06-16,AUTOMETRO.LV,
ASH5093911AB,0.0,28.91401,2021-06-16,AUTOMETRO.LV,
ASHPA1056,0.0,15.651564,2021-06-16,AUTOMETRO.LV,
BGATBK465,0.0,33.791564,2021-06-16,AUTOMETRO.LV,
WES2928,0.0,11.171564,2021-06-16,AUTOMETRO.LV,
DOR14044,0.0,17.241564,2021-06-16,AUTOMETRO.LV,
DORS771,0.0,5.551564,2021-06-16,AUTOMETRO.LV,
VAR53013935AB,0.0,1.241564,2021-06-16,AUTOMETRO.LV,
VAR55037730AD,0.0,11.818288,2021-06-16,AUTOMETRO.LV,
VAR800722,0.0,4.991564,2021-06-16,AUTOMETRO.LV,
VARLIFTKIT13-6,0.0,31.441564,2021-06-16,AUTOMETRO.LV,
VARLIFTKIT7-5,0.0,24.234562,2021-06-16,AUTOMETRO.LV,
VARLIFTKIT7-7P,0.0,41.441564,2021-06-16,AUTOMETRO.LV,
WES2927,0.0,9.931564,2021-06-16,AUTOMETRO.LV,
WES2949,0.0,14.991564,2021-06-16,AUTOMETRO.LV,
WESEM2947,0.0,12.691564,2021-06-16,AUTOMETRO.LV,
WIXFT1122,0.0,4.916408,2021-06-16,AUTOMETRO.LV,
VARAS201,0.0,12.931564,2021-06-16,AUTOMETRO.LV,
VARPS287,0.0,2.711564,2021-06-16,AUTOMETRO.LV,
GRTRU352,0.0,10.900195,2021-06-16,AUTOMETRO.LV,
GRTTX71,0.0,2.681564,2021-06-16,AUTOMETRO.LV,
MAR68031574AA,0.0,10.761564,2021-06-16,AUTOMETRO.LV,
MAR68158444AA,0.0,8.601564,2021-06-16,AUTOMETRO.LV,
OEM4318060AD,0.0,7.031564,2021-06-16,AUTOMETRO.LV,
OEM4891898AB,0.0,34.894896,2021-06-16,AUTOMETRO.LV,
DSP932301,0.0,20.829113,2021-06-16,AUTOMETRO.LV,
OEM10-ECO067,0.0,11.701564,2021-06-16,AUTOMETRO.LV,
27CRDFPKIT_IT,0.0,42.891564,2021-06-16,AUTOMETRO.LV,
5105270AAKIT_IT,0.0,14.171564,2021-06-16,AUTOMETRO.LV,
7236KIT_IT,0.0,44.601564,2021-06-16,AUTOMETRO.LV,
75W140X3ADDX2_IT,0.0,30.111564,2021-06-16,AUTOMETRO.LV,
A49-2146KITX2_IT,0.0,16.471564,2021-06-16,AUTOMETRO.LV,
ACD12345982KIT_IT,0.0,16.351564,2021-06-16,AUTOMETRO.LV,
K620665-K620666KIT_IT,0.0,13.171564,2021-06-16,AUTOMETRO.LV,
VAR55135891AF,0.0,2.781564,2021-06-16,AUTOMETRO.LV,
VAR55135890AF,0.0,2.781564,2021-06-16,AUTOMETRO.LV,
VAR55135878AF,0.0,2.781564,2021-06-16,AUTOMETRO.LV,
VAR55135879AF,0.0,2.781564,2021-06-16,AUTOMETRO.LV,
VAR800722X2KIT_IT,0.0,9.190764,2021-06-16,AUTOMETRO.LV,
VARSUZJ1X2KIT_IT,0.0,26.388564,2021-06-16,AUTOMETRO.LV,
ES3472-5KIT_IT,0.0,19.191564,2021-06-16,AUTOMETRO.LV,
FT1214X8KIT_IT,0.0,43.397564,2021-06-16,AUTOMETRO.LV,
K500190KIT_IT,0.0,7.851564,2021-06-16,AUTOMETRO.LV,
27CRDFPKIT_IT,0.0,50.501946,2021-07-28,AUTOMETRO.LV,
5105270AAKIT_IT,0.0,12.643744,2021-07-28,AUTOMETRO.LV,
75W140X3ADDX2_IT,0.0,29.883744,2021-07-28,AUTOMETRO.LV,
ACD12345982KIT_IT,0.0,16.868744,2021-07-28,AUTOMETRO.LV,
K620665-K620666KIT_IT,0.0,18.113744,2021-07-28,AUTOMETRO.LV,
ANO2948,0.0,12.772711,2021-07-28,AUTOMETRO.LV,
ANOEM3169,0.0,17.49161,2021-07-28,AUTOMETRO.LV,
ANOEM3179,0.0,17.959158,2021-07-28,AUTOMETRO.LV,
EV405KIT_IT,0.0,6.443744,2021-07-28,AUTOMETRO.LV,
VARPA1056,0.0,12.919293,2021-07-28,AUTOMETRO.LV,
BGATBK465,0.0,33.643744,2021-07-28,AUTOMETRO.LV,
DAYK061030,0.0,6.733744,2021-07-28,AUTOMETRO.LV,
DOR14044,0.0,17.093744,2021-07-28,AUTOMETRO.LV,
DORS771,0.0,5.546936,2021-07-28,AUTOMETRO.LV,
DSP932301,0.0,20.681293,2021-07-28,AUTOMETRO.LV,
STK932301,0.0,14.4884,2021-07-28,AUTOMETRO.LV,
DOR932306,0.0,20.713744,2021-07-28,AUTOMETRO.LV,
ENT932301,0.0,14.523744,2021-07-28,AUTOMETRO.LV,
ES3472-5KIT_IT,0.0,20.523744,2021-07-28,AUTOMETRO.LV,
FT1214X8KIT_IT,0.0,30.073744,2021-07-28,AUTOMETRO.LV,
MAR14044PRKIT_IT,0.0,2.643744,2021-07-28,AUTOMETRO.LV,
GRTAS201,0.0,13.203744,2021-07-28,AUTOMETRO.LV,
ENT68045469AA,0.0,29.629713,2021-07-28,AUTOMETRO.LV,
MAR68158444AA,0.0,8.453744,2021-07-28,AUTOMETRO.LV,
MARSG314048,0.0,2.373744,2021-07-28,AUTOMETRO.LV,
MGM932301,0.0,17.843744,2021-07-28,AUTOMETRO.LV,
OEM10-ECO067,0.0,12.919765,2021-07-28,AUTOMETRO.LV,
OEM4318060AD,0.0,7.581508,2021-07-28,AUTOMETRO.LV,
OEM5016796AC,0.0,23.163744,2021-07-28,AUTOMETRO.LV,
OEM53013672AE,0.0,85.643744,2021-07-28,AUTOMETRO.LV,
OEMATF+45L,0.0,15.743744,2021-07-28,AUTOMETRO.LV,
STK8194205,0.0,3.950712,2021-07-28,AUTOMETRO.LV,
41138X20KIT_IT,0.0,3.243744,2021-07-28,AUTOMETRO.LV,
VAR5066768AA,0.0,47.313744,2021-07-28,AUTOMETRO.LV,
5066780AAKIT_IT,0.0,56.643744,2021-07-28,AUTOMETRO.LV,
VAR5086581AA,0.0,27.803744,2021-07-28,AUTOMETRO.LV,
VAR5093890AA,0.0,27.663744,2021-07-28,AUTOMETRO.LV,
VAR5175807AA,0.0,25.053744,2021-07-28,AUTOMETRO.LV,
VAR52080262AA,0.0,17.944744,2021-07-28,AUTOMETRO.LV,
VAR52089501HD,0.0,45.083744,2021-07-28,AUTOMETRO.LV,
VAR52089516ABKIT_IT,0.0,4.423744,2021-07-28,AUTOMETRO.LV,
VAR55037730AD,0.0,11.670468,2021-07-28,AUTOMETRO.LV,
VAR55135878AF,0.0,2.636324,2021-07-28,AUTOMETRO.LV,
VAR55135879AF,0.0,2.636324,2021-07-28,AUTOMETRO.LV,
VAR55135890AF,0.0,2.636324,2021-07-28,AUTOMETRO.LV,
VAR55135891AF,0.0,2.636324,2021-07-28,AUTOMETRO.LV,
VAR800722,0.0,4.843373,2021-07-28,AUTOMETRO.LV,
VAR800722X2KIT_IT,0.0,8.975744,2021-07-28,AUTOMETRO.LV,
VARLIFTKIT7-5,0.0,24.107821,2021-07-28,AUTOMETRO.LV,
VARSUZJ1X2KIT_IT,0.0,28.979744,2021-07-28,AUTOMETRO.LV,
4883395AAKIT_IT,0.0,31.335744,2021-07-28,AUTOMETRO.LV,
